whaleSharkID,Total Occurrences,organismID,identificationID,Oldest Occurrence,Newest Occurrence,HUMAN_OBSERVATION,MACHINE_OBSERVATION,sex,lifeStage (year),continent (year),publishingCountry (year),country (year),stateProvince - verbatimLocality (month year),occurrenceRemarks (eventDate),lat:decimalLatitude long:decimalLongitude (eventDate),"imageURL (license, creator)"
34181367,1,,34181367,2009-07-08,2009-07-08,1,0,Male,Unknown (2009),Africa (2009),Spain (2009),Mozambique (2009),Inhambane - Mozambique (Jul 2009),https://www.whaleshark.org/encounters/encounter.jsp?number=197200981126&langCode=en https://www.whaleshark.org/individuals.jsp?number=MZ-363 (2009-07-08),lat:-23.92791 long:35.597247 (Agulhas Current 2009-07-08),"https://inaturalist-open-data.s3.amazonaws.com/photos/23745739/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745868/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745789/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745786/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745704/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745968/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745595/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745845/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745861/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745898/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745762/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745972/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745956/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745938/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745954/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745825/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745877/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745821/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745740/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745802/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745934/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745795/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745906/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745801/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745847/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745776/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745717/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval), https://inaturalist-open-data.s3.amazonaws.com/photos/23745980/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Gonzalo Mucientes Sandoval)"
12571175,1,,12571175,2009-08-23,2009-08-23,1,0,Unknown,Unknown (2009),North America (2009),Mexico (2009),Mexico (2009),Unknown,Unknown,lat:21.62049 long:-87.294975 (Gulf of Mexico 2009-08-23),"https://inaturalist-open-data.s3.amazonaws.com/photos/7638271/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: kino)"
102900024,1,,102900024,2009-08-13,2009-08-13,1,0,Unknown,Adult (2009),North America (2009),United States (2009),Mexico (2009),"Quintana Roo - Lázaro Cárdenas Municipality, Quintana Roo, Mexico (Aug 2009)",Unknown,lat:21.534847 long:-87.286377 (Unknown 2009-08-13),"https://inaturalist-open-data.s3.amazonaws.com/photos/72789253/original.jpeg (license: CC0 [Public Domain], creator: henrya), https://inaturalist-open-data.s3.amazonaws.com/photos/72789272/original.jpeg (license: CC0 [Public Domain], creator: henrya), https://inaturalist-open-data.s3.amazonaws.com/photos/72789283/original.jpeg (license: CC0 [Public Domain], creator: henrya), https://inaturalist-open-data.s3.amazonaws.com/photos/72789296/original.jpeg (license: CC0 [Public Domain], creator: henrya), https://inaturalist-open-data.s3.amazonaws.com/photos/72789260/original.jpeg (license: CC0 [Public Domain], creator: henrya)"
160161671,1,,160161671,2009-08-28,2009-08-28,1,0,Unknown,Unknown (2009),North America (2009),Mexico (2009),Mexico (2009),"Quintana Roo - Isla Contoy, Quintana Roo, México (Aug 2009)",Unknown,lat:21.495356 long:-86.794413 (Gulf of Mexico 2009-08-28),"https://inaturalist-open-data.s3.amazonaws.com/photos/116428068/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Anibal Díaz de la Vega)"
279738362,1,,279738362,2009-08-08,2009-08-08,1,0,Unknown,Unknown (2009),North America (2009),United States (2009),Mexico (2009),"Baja California Sur - La Paz, MX-BS, MX (Aug 2009)",Date estimated (2009-08-08),lat:24.525833 long:-110.41659 (Gulf of California 2009-08-08),"https://inaturalist-open-data.s3.amazonaws.com/photos/214775648/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: estehr)"
248338,1,,248338,2009-10-18,2009-10-18,1,0,Unknown,Adult (2009),South America (2009),United States (2009),Ecuador (2009),Unknown,Unknown,lat:-0.865336 long:-90.85389 (Unknown 2009-10-18),"https://inaturalist-open-data.s3.amazonaws.com/photos/220232/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Mark Rosenstein)"
329216146,1,,329216146,2009-10-05,2009-10-05,1,0,Unknown,Unknown (2009),Africa (2009),United States (2009),Mozambique (2009),Inhambane - Mozambique (Oct 2009),Unknown,lat:-23.959203 long:35.434528 (Unknown 2009-10-05),"https://inaturalist-open-data.s3.amazonaws.com/photos/253299241/original.jpeg (license: CC0 [Public Domain], creator: Morten Rosenvold Villadsen)"
424514393,1,,424514393,2009-10-05,2009-10-05,1,0,Unknown,Unknown (2009),Oceania (2009),United States (2009),French Polynesia (2009),"Îles Tuamotu-Gambier - Îles Tuamotu-Gambier, PF (Oct 2009)",Unknown,lat:-14.886432 long:-147.64668 (Unknown 2009-10-05),"https://inaturalist-open-data.s3.amazonaws.com/photos/333233965/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Etienne Guitton)"
1140138,1,,1140138,2009-12-26,2009-12-26,1,0,Unknown,Unknown (2009),Unknown (2009),United States (2009),Venezuela (2009),Unknown,Unknown,lat:10.907754 long:-63.61045 (Caribbean Sea 2009-12-26),"https://inaturalist-open-data.s3.amazonaws.com/photos/815474/original.JPG (license: CC BY-NC [Attribution-NonCommercial], creator: John Sullivan)"
386072498,1,,386072498,2008-01-27,2008-01-27,1,0,Unknown,Unknown (2008),Oceania (2008),United States (2008),Australia (2008),"Queensland - North Stradbroke Island QLD 4183, Australia (Jan 2008)",Unknown,lat:-27.380525 long:153.55807 (East Central Australian Shelf 2008-01-27),"https://inaturalist-open-data.s3.amazonaws.com/photos/300450878/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Paul Sorensen), https://inaturalist-open-data.s3.amazonaws.com/photos/300450862/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Paul Sorensen), https://inaturalist-open-data.s3.amazonaws.com/photos/300450835/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Paul Sorensen)"
19485634,1,,19485634,2008-03-13,2008-03-13,1,0,Unknown,Juvenile (2008),North America (2008),Mexico (2008),Mexico (2008),"Sonora - San Luis Río Colorado, Son., México (Mar 2008)",Juvenil muerto (2008-03-13),lat:31.564806 long:-114.302745 (Gulf of California 2008-03-13),"https://inaturalist-open-data.s3.amazonaws.com/photos/12221509/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: eduardosotojr)"
654577410,1,,654577410,2008-03-18,2008-03-18,1,0,Unknown,Unknown (2008),Oceania (2008),United States (2008),Australia (2008),Unknown,Unknown,lat:-22.083171 long:113.747062 (Northwest Australian Shelf 2008-03-18),"https://inaturalist-open-data.s3.amazonaws.com/photos/526576697/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris)"
486424177,1,,486424177,2008-04-26,2008-04-26,1,0,Unknown,Unknown (2008),Africa (2008),United States (2008),South Africa (2008),Unknown,Unknown,lat:-27.431704 long:32.687488 (Unknown 2008-04-26),"https://inaturalist-open-data.s3.amazonaws.com/photos/380907783/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: redshift3), https://inaturalist-open-data.s3.amazonaws.com/photos/380910620/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: redshift3)"
373939398,1,,373939398,2008-05-24,2008-05-24,1,0,Unknown,Unknown (2008),Oceania (2008),United States (2008),Australia (2008),"Western Australia - Carnarvon, AU-WA, AU (May 2008)",Unknown,lat:-22.798857 long:113.620863 (West Central Australian Shelf 2008-05-24),"https://inaturalist-open-data.s3.amazonaws.com/photos/289282360/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris)"
434252688,1,,434252688,2008-05-24,2008-05-24,1,0,Unknown,Unknown (2008),Oceania (2008),United States (2008),Australia (2008),Unknown,Unknown,lat:-22.723422 long:113.006155 (West Central Australian Shelf 2008-05-24),"https://inaturalist-open-data.s3.amazonaws.com/photos/340321396/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris)"
661122780,1,,661122780,2008-05-24,2008-05-24,1,0,Unknown,Unknown (2008),Oceania (2008),United States (2008),Australia (2008),Unknown,Unknown,lat:-22.730543 long:113.721161 (Unknown 2008-05-24),"https://inaturalist-open-data.s3.amazonaws.com/photos/532930317/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris), https://inaturalist-open-data.s3.amazonaws.com/photos/532930386/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris), https://inaturalist-open-data.s3.amazonaws.com/photos/532930372/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris)"
232826020,1,,232826020,2008-06-29,2008-06-29,1,0,Unknown,Unknown (2008),North America (2008),United States (2008),Mexico (2008),Unknown,Location approximate (2008-06-29),lat:31.46721 long:-114.116971 (Gulf of California 2008-06-29),"https://inaturalist-open-data.s3.amazonaws.com/photos/176724651/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Lin Piest)"
405180731,1,,405180731,2008-06-12,2008-06-12,1,0,Unknown,Unknown (2008),Oceania (2008),United States (2008),Australia (2008),"Western Australia - Western Australia, AU (Jun 2008)",Unknown,lat:-22.799197 long:113.727366 (West Central Australian Shelf 2008-06-12),"https://inaturalist-open-data.s3.amazonaws.com/photos/317097858/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Royle Safaris)"
223464464,1,,223464464,2008-09-16,2008-09-16,1,0,Unknown,Unknown (2008),Asia (2008),United States (2008),Maldives (2008),Unknown,Unknown,lat:3.347674 long:73.288206 (Unknown 2008-09-16),"https://inaturalist-open-data.s3.amazonaws.com/photos/170722149/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Benoît Segerer), https://inaturalist-open-data.s3.amazonaws.com/photos/170722153/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Benoît Segerer)"
160145057,1,,160145057,2008-12-14,2008-12-14,1,0,Unknown,Juvenile (2008),South America (2008),United States (2008),Venezuela (2008),Nueva Esparta - Venezuela (Dec 2008),Unknown,lat:10.915779 long:-64.149004 (Caribbean Sea 2008-12-14),"https://inaturalist-open-data.s3.amazonaws.com/photos/116409364/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Pedro D. Vernet P.)"
133778025,1,,133778025,2007-03-11,2007-03-11,1,0,Unknown,Unknown (2007),Africa (2007),United States (2007),Mozambique (2007),Unknown,Unknown,lat:-26.997698 long:32.82297 (Unknown 2007-03-11),"https://inaturalist-open-data.s3.amazonaws.com/photos/98122042/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Kids @ Nature)"
138682887,1,,138682887,2007-03-19,2007-03-19,1,0,Unknown,Adult (2007),North America (2007),United States (2007),Honduras (2007),Islas de la Bahía - Honduras (Mar 2007),Unknown,lat:16.162096 long:-86.814612 (Caribbean Sea 2007-03-19),"https://inaturalist-open-data.s3.amazonaws.com/photos/102098037/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Captain Scott H. Sexton), https://inaturalist-open-data.s3.amazonaws.com/photos/102098050/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Captain Scott H. Sexton)"
221804260,1,,221804260,2007-04-04,2007-04-04,1,0,Unknown,Unknown (2007),Asia (2007),United States (2007),Maldives (2007),Unknown,Unknown,lat:3.40084 long:72.915685 (Unknown 2007-04-04),"https://inaturalist-open-data.s3.amazonaws.com/photos/169576447/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Lara Orselli), https://inaturalist-open-data.s3.amazonaws.com/photos/169576568/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Lara Orselli), https://inaturalist-open-data.s3.amazonaws.com/photos/169576545/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Lara Orselli)"
187973957,1,,187973957,2007-05-02,2007-05-02,1,0,Unknown,Unknown (2007),Asia (2007),United States (2007),Malaysia (2007),Unknown,Unknown,lat:4.39948 long:113.921155 (South China Sea 2007-05-02),"https://inaturalist-open-data.s3.amazonaws.com/photos/140609210/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Keith Minton)"
44860138,1,,44860138,2007-07-22,2007-07-22,1,0,Unknown,Unknown (2007),North America (2007),United States (2007),Mexico (2007),"Baja California - Ensenada, Baja California, Mexico (Jul 2007)",Unknown,lat:28.941984 long:-113.503972 (Gulf of California 2007-07-22),"https://inaturalist-open-data.s3.amazonaws.com/photos/31209640/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Kellie Uyeda), https://inaturalist-open-data.s3.amazonaws.com/photos/31209639/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: Kellie Uyeda)"
239600842,1,,239600842,2007-07-30,2007-07-30,1,0,Unknown,Unknown (2007),Africa (2007),United States (2007),Egypt (2007),Unknown,Unknown,lat:26.424334 long:35.051482 (Red Sea 2007-07-30),"https://inaturalist-open-data.s3.amazonaws.com/photos/181069117/original.jpeg (license: CC BY-NC [Attribution-NonCommercial], creator: Sylvain Le Bris)"
696031708,1,,696031708,2007-09-11,2007-09-11,1,0,Unknown,Unknown (2007),North America (2007),United States (2007),Mexico (2007),Unknown,Unknown,lat:22.030176 long:-87.22982 (Gulf of Mexico 2007-09-11),"https://inaturalist-open-data.s3.amazonaws.com/photos/565414725/original.jpg (license: CC BY-NC [Attribution-NonCommercial], creator: tazeistherule)"
66816,1,,66816,2007-12-03,2007-12-03,1,0,Unknown,Adult (2007),Asia (2007),United States (2007),Christmas Island (2007),Unknown,Unknown,lat:-10.461137 long:105.751475 (Unknown 2007-12-03),"https://inaturalist-open-data.s3.amazonaws.com/photos/78198/original.JPG (license: http://creativecommons.org/licenses/by-nc-nd/4.0/, creator: sea-kangaroo)"
301692,1,,301692,2007-12-04,2007-12-04,1,0,Unknown,Adult (2007),Asia (2007),United States (2007),Christmas Island (2007),Unknown,AAAAHH (2007-12-04),lat:-10.40139 long:105.628445 (Unknown 2007-12-04),"https://inaturalist-open-data.s3.amazonaws.com/photos/246483/original.JPG (license: http://creativecommons.org/licenses/by-nc-nd/4.0/, creator: sea-kangaroo)"
326908,1,,326908,2007-12-06,2007-12-06,1,0,Unknown,Adult (2007),Asia (2007),United States (2007),Christmas Island (2007),Unknown,Unknown,lat:-10.574132 long:105.602871 (Unknown 2007-12-06),"https://inaturalist-open-data.s3.amazonaws.com/photos/262369/original.JPG (license: http://creativecommons.org/licenses/by-nc-nd/4.0/, creator: sea-kangaroo)"
